z-loc_nm,density-ow_nm^-3_mean,density-hw_nm^-3_mean,s_value_mean,density-ow_nm^-3_std,density-hw_nm^-3_std,s_value_std
-0.6349999999999997,0.0,0.0,,0.0,0.0,
-0.6299999999999997,0.0,0.0,,0.0,0.0,
-0.6249999999999997,0.0,0.0,,0.0,0.0,
-0.6199999999999997,0.0,0.0,,0.0,0.0,
-0.6149999999999997,0.0,0.0,,0.0,0.0,
-0.6099999999999997,0.0,0.0,,0.0,0.0,
-0.6049999999999996,0.0,0.0,,0.0,0.0,
-0.5999999999999996,0.0,0.0,,0.0,0.0,
-0.5949999999999996,0.0,0.0,,0.0,0.0,
-0.5899999999999996,0.0,0.0,,0.0,0.0,
-0.5849999999999996,0.0,0.0,,0.0,0.0,
-0.5799999999999996,0.0,0.0,,0.0,0.0,
-0.5749999999999996,0.0,0.0,,0.0,0.0,
-0.5699999999999996,0.0,0.0,,0.0,0.0,
-0.5649999999999996,0.0,0.0,,0.0,0.0,
-0.5599999999999996,0.0,0.0,,0.0,0.0,
-0.5549999999999996,0.0,0.0,,0.0,0.0,
-0.5499999999999996,0.0,0.0,,0.0,0.0,
-0.5449999999999996,0.0,0.0,,0.0,0.0,
-0.5399999999999996,0.0,0.0,,0.0,0.0,
-0.5349999999999996,0.0,0.0,,0.0,0.0,
-0.5299999999999996,0.0,0.0,,0.0,0.0,
-0.5249999999999996,0.0,0.0,,0.0,0.0,
-0.5199999999999996,0.0,0.0,,0.0,0.0,
-0.5149999999999996,0.0,0.0,,0.0,0.0,
-0.5099999999999996,0.0,0.0,,0.0,0.0,
-0.5049999999999996,0.0,0.0,,0.0,0.0,
-0.49999999999999956,0.0,0.0,,0.0,0.0,
-0.49499999999999955,0.0,0.0,,0.0,0.0,
-0.48999999999999955,0.0,0.0,,0.0,0.0,
-0.48499999999999954,0.0,0.0,,0.0,0.0,
-0.47999999999999954,0.0,0.0,,0.0,0.0,
-0.47499999999999953,0.0,0.0,,0.0,0.0,
-0.46999999999999953,0.0,0.0,,0.0,0.0,
-0.4649999999999995,0.0,0.0,,0.0,0.0,
-0.4599999999999995,0.0,0.0,,0.0,0.0,
-0.4549999999999995,0.0,0.0,,0.0,0.0,
-0.4499999999999995,0.0,0.0,,0.0,0.0,
-0.4449999999999995,0.0,0.0,,0.0,0.0,
-0.4399999999999995,0.0,0.0,,0.0,0.0,
-0.4349999999999995,0.0,0.0,,0.0,0.0,
-0.4299999999999995,0.0,0.0,,0.0,0.0,
-0.4249999999999995,0.0,0.0,,0.0,0.0,
-0.4199999999999995,0.0,0.0,,0.0,0.0,
-0.4149999999999995,0.0,0.0,,0.0,0.0,
-0.4099999999999995,0.0,0.0,,0.0,0.0,
-0.40499999999999947,0.0,0.0,,0.0,0.0,
-0.39999999999999947,0.0,0.0,,0.0,0.0,
-0.39499999999999946,0.0,0.0,,0.0,0.0,
-0.38999999999999946,0.0,0.0,,0.0,0.0,
-0.38499999999999945,0.0,0.0,,0.0,0.0,
-0.37999999999999945,0.0,0.0,,0.0,0.0,
-0.37499999999999944,0.0,0.0,,0.0,0.0,
-0.36999999999999944,0.0,0.0,,0.0,0.0,
-0.36499999999999944,0.0,0.0,,0.0,0.0,
-0.35999999999999943,0.0,0.0,,0.0,0.0,
-0.3549999999999994,0.0,0.0,,0.0,0.0,
-0.3499999999999994,0.0,0.0,,0.0,0.0,
-0.3449999999999994,0.0,0.0,,0.0,0.0,
-0.3399999999999994,0.0,0.001276207769643943,,0.0,0.0022104566980374676,
-0.3349999999999994,0.0,0.02041932431430309,,0.0,0.005848318706884137,
-0.3299999999999994,0.0,0.06636280402148505,,0.0,0.028735937074487072,
-0.3249999999999994,0.0,0.179945295519796,,0.0,0.04657721281239383,
-0.3199999999999994,0.0,0.4964448223914939,,0.0,0.03834999039091807,
-0.3149999999999994,0.0,0.9507747883847376,,0.0,0.08495173622786284,
-0.3099999999999994,0.0,1.5544210634263227,,0.0,0.07473174562584634,
-0.3049999999999994,0.0,2.4337282167109997,,0.0,0.2066865665444089,
-0.2999999999999994,0.0,3.3206926166135404,,0.0,0.24121339688314514,
-0.2949999999999994,0.0,4.122151095949936,,0.0,0.3276624615328953,
-0.28999999999999937,0.0,5.185232168063341,,0.0,0.19635774382609575,
-0.28499999999999936,0.0,5.873108155901427,,0.0,0.3698339140174498,
-0.27999999999999936,0.0,6.567365182587732,,0.0,0.13007931984958712,
-0.27499999999999936,0.0,7.520692386511758,,0.0,0.3538595298190822,
-0.26999999999999935,0.0,8.40510437087501,,0.0,0.40701225075717434,
-0.26499999999999935,0.0,9.866362267117324,,0.0,0.3875996583731002,
-0.25999999999999934,0.0,11.66071039123671,,0.0,0.5607637189637692,
-0.25499999999999934,0.0,13.455058515356093,,0.0,0.37515299054590884,
-0.24999999999999933,0.0,15.787966318265221,,0.0,0.09695820026145854,
-0.24499999999999933,0.001276207769643943,19.57064614748987,-0.4994468050863361,0.0022104566980374676,0.45041818266127676,
-0.23999999999999932,0.05487693409468956,24.300272141790327,-0.2961103022098541,0.025492230232926415,0.3924478960739882,0.04158582190686247
-0.23499999999999932,0.25907017723772047,30.49881327895095,-0.27789128944277763,0.009635157365817935,0.16436347198220722,0.05640195580906275
-0.22999999999999932,1.0860528119669957,38.726524769845454,-0.31622133776545525,0.021770473695998733,0.3581758444922336,0.021427679192619734
-0.2249999999999993,3.283682591293866,49.03445492525959,-0.32277147844433784,0.12121286760651014,0.06364426523044134,0.005823933290280737
-0.2199999999999993,8.622059691714481,61.03336037545194,-0.33340587839484215,0.17599178151636555,0.49557137724347156,0.005723410755771271
-0.2149999999999993,17.736735582511525,76.27510976830955,-0.3368889167904854,0.6254889443848567,0.713001645070525,0.001778675181650406
-0.2099999999999993,30.819141429131587,92.43828117085009,-0.3434075452387333,0.22292759913515345,0.6823225475863369,0.0038898172512166606
-0.2049999999999993,47.691884351594155,111.47674867839844,-0.3448345400393009,0.8643224883186938,1.6857308575992904,0.002437440989699571
-0.1999999999999993,65.24995084635553,130.7589718699488,-0.34530124068260193,0.3549968682229109,0.6435276887522305,0.0005743645756412096
-0.19499999999999929,82.9649908967831,150.39342840592084,-0.3446815796196461,0.589910389842967,0.5804038038343968,0.0019627535525818226
-0.18999999999999928,97.0709153746576,168.90226968906697,-0.34077737480401993,0.3378963425732403,1.7562005433045655,0.0028594713377302376
-0.18499999999999928,108.04374977805624,184.83699990084122,-0.33537472784519196,0.9692317005128266,2.796238207377342,0.002068767826180747
-0.17999999999999927,115.15350326274263,197.28513048594823,-0.32666564732789993,0.609665436360049,2.3957914364452306,0.0022300046451203415
-0.17499999999999927,118.2827647139096,206.38959671458812,-0.31574995070695877,1.0361101671554327,2.081225685371927,0.0016636245735872882
-0.16999999999999926,119.19908189251395,209.66562205926414,-0.30315519869327545,0.8906577129706422,1.099623894335847,0.002699311569300613
-0.16499999999999926,118.01986591336293,210.80910422086512,-0.2859754040837288,1.6117564377771876,0.3320397339427939,0.002022553390921976
-0.15999999999999925,114.7923364639334,205.73234971322154,-0.2646448388695717,1.1819744167552855,1.7114645664111034,0.0024318870533350597
-0.15499999999999925,110.63445155043344,197.00564098439622,-0.24697554111480713,1.005655771353798,0.8410170470217415,0.0018162146147671537
-0.14999999999999925,105.23098785376096,185.3130253989184,-0.2250920683145523,1.144658061020762,0.9379189437981933,0.0032712131005403267
-0.14499999999999924,101.43937457014884,171.9536824662856,-0.20339754223823547,0.23165544011106334,1.0768327775451676,0.002037681844438028
-0.13999999999999924,96.81567382072882,156.74894309874767,-0.1814480647444725,0.21553936457767955,1.2601076730444598,0.0036545728005800016
-0.13499999999999923,92.56207332450556,140.9214143396235,-0.1617770791053772,0.5014229909036751,1.2122012323111337,0.0009496993365210152
-0.12999999999999923,87.30792593688146,123.65049459303202,-0.1435972973704338,0.3500417139372708,0.9660151002495139,0.00256179301723831
-0.12499999999999922,81.86872842265895,108.23262852796354,-0.12668679654598236,0.0712508066455471,1.1762433920004527,0.00102780932976963
-0.11999999999999922,77.09698757196026,93.79489002998162,-0.11230988800525665,0.604922482811233,0.9313659029989556,0.002714144118753293
-0.11499999999999921,72.44903887491701,78.75350525695809,-0.09829141199588776,0.4682986981876132,0.22799872381455433,0.0020332653112851116
-0.10999999999999921,66.92688785566767,66.82479123409615,-0.08624732494354248,0.572482680473609,1.0608188735054909,0.0027204516969719823
-0.1049999999999992,59.61549354337752,57.05159213416283,-0.07441620528697968,0.7028418115658438,1.3256236166658413,0.0029640125680823193
-0.0999999999999992,53.91212102083873,48.73199368385397,-0.07167799770832062,0.22433685337713613,1.0356715021586145,0.002450585616417693
-0.0949999999999992,47.04357080461503,43.22005232676178,-0.05968153476715088,0.3534450448300983,1.2312839069271049,0.00281021711055388
-0.08999999999999919,40.42260489570226,39.27274169525307,-0.05881580710411072,0.2236387984654404,1.2771448002525454,0.0015324940269987276
-0.08499999999999919,33.78121966247517,36.3897883436274,-0.0539732426404953,0.8050524565715976,1.0023562008315887,0.0018265012465025592
-0.07999999999999918,27.21002585657851,35.385412828917616,-0.04899723827838898,0.8042569829990437,1.315533762794107,0.005232672553836172
-0.07499999999999918,22.35405529308331,34.61075471274374,-0.04823213815689087,0.31609530781935735,0.6721060708427978,0.0024537130057409777
-0.06999999999999917,17.102460320998485,35.215677195554974,-0.043587490916252136,0.5689983468585318,0.3515460185522496,0.006342432149621735
-0.06499999999999917,13.192159714809442,36.83646106300278,-0.038798987865448,0.2881489493379779,0.40195682705881397,0.00990252731792188
-0.059999999999999165,9.63154003750284,37.95314286144123,-0.04138052463531494,0.38593839653873313,0.23922003166202768,0.008700201093920662
-0.05499999999999916,7.265450832582968,40.04612360365729,-0.04626914858818054,0.5298783307543927,0.3118232903369844,0.02181995942938823
-0.049999999999999156,5.454512007458213,42.26927753837705,-0.02984347939491272,0.20866289739829527,0.4393807465694745,0.014578627016681578
-0.04499999999999915,4.187237692201777,44.67748159969517,-0.026951342821121216,0.24984028467714334,0.5781897293519971,0.01685785464063466
-0.03999999999999915,3.200729086267009,47.17757262042765,-0.03599947690963745,0.24803451773049373,0.41484212749469535,0.023945155795107993
-0.03499999999999914,2.5753872791414776,50.00564903795863,-0.019039437174797058,0.2914870838560168,0.6093046804340447,0.03103873185371258
-0.02999999999999914,2.1631721695464834,52.03992422277107,0.0007541179656982422,0.14289538314194303,0.755164607967403,0.02144090988008741
-0.024999999999999134,1.7866908775015204,54.416223089848096,0.004020094871520996,0.11072159727926549,0.8491347920151389,0.03636891700438008
-0.01999999999999913,1.6616225160764142,57.16262221012186,0.005262121558189392,0.14813358698559573,0.3579779855411795,0.052665221498543566
-0.014999999999999125,1.481677220556618,59.28367952327009,0.010059848427772522,0.10781501128444507,0.7747863570811958,0.019077735652609198
-0.00999999999999912,1.3093891716546857,61.109932841630574,0.021342188119888306,0.11312269963893494,0.3336471863167083,0.016341896404710905
-0.004999999999999116,1.3017319250368222,61.97520170944917,0.0018108487129211426,0.1766153518466879,0.4426877606031626,0.06503119786065865
8.881784197001252e-16,1.3004557172671782,62.557152452406804,-0.00722852349281311,0.20042151274017775,0.20950418923079106,0.03563799846154467
0.005000000000000782,1.2927984706493145,61.79525641392937,-0.02691572904586792,0.1765461750190578,0.5386307425434064,0.06370249415944357
0.010000000000000897,1.369370936827951,61.15587632133776,0.02571798861026764,0.20012874835347289,0.15392462482850205,0.08406329464801461
0.015000000000001013,1.5186872458762926,59.74439052811156,0.009054586291313171,0.17230222840476692,0.5957211558877843,0.08348056164728139
0.020000000000000906,1.7560618910300658,57.463807243757834,-0.00398997962474823,0.10938969318559193,0.6996750174783516,0.0513295482300377
0.0250000000000008,1.892616122381968,55.11175632430405,-0.04395090043544769,0.2688046223931689,0.3922112678365696,0.07605592534972448
0.030000000000000915,2.1721056239339913,52.89243101289322,-0.010951384902000427,0.2814580685106395,0.4874395342639421,0.05236216511405
0.03500000000000103,2.700455640566584,50.094983581833695,-0.018255725502967834,0.15320872945746053,0.5801385610525774,0.04317528539101116
0.040000000000000924,3.254329812592055,47.18905849035445,-0.02112409472465515,0.1591989267793369,0.8643224883186936,0.034433576163043426
0.04500000000000082,4.067274161855247,44.6264332889094,-0.025768667459487915,0.22378076709951608,0.2905973011929229,0.02099514282503628
0.05000000000000093,5.552780005720797,42.695530933438114,-0.03149580955505371,0.14172802984567925,0.13763532483154273,0.01120433897472236
0.05500000000000105,7.188878366404332,40.24904063903068,-0.043874502182006836,0.319095330524963,0.3289572515866042,0.010788423348379187
0.06000000000000094,9.709388711451119,38.2543278950772,-0.04297038912773132,0.28152750004262556,0.6254420725550202,0.006551592193565293
0.06500000000000083,13.102825170934366,36.65906818302227,-0.04676637053489685,0.36966212257723263,0.5876157284659672,0.008965944408372499
0.07000000000000095,16.950591596410852,35.82953313275371,-0.050028473138809204,0.2921400987922882,0.8321980500837456,0.0024972099121173133
0.07500000000000107,21.960983300032975,34.757518606252795,-0.053439825773239136,0.2999794162864721,1.0345102657427065,0.0018623382732798571
0.08000000000000096,27.392523567637596,35.587053656521356,-0.05364204943180084,0.3767321239120905,0.5926209260451359,0.0008457809784637724
0.08500000000000085,33.860344544193104,36.57611467799541,-0.05528979003429413,0.282981627037844,0.9583904001563951,0.0006864171153539491
0.09000000000000097,40.48258666087552,38.99708081700997,-0.058429181575775146,0.5684098173415363,0.8506123441856074,0.0020370873132605134
0.09500000000000108,46.96189350735782,43.130717782886705,-0.06638233363628387,0.5296938744694936,0.8728113601424775,0.004078307691970224
0.10000000000000098,53.635183934825996,48.99872110770955,-0.07033532857894897,0.6576210839832872,0.25329750520939764,0.005451243969777013
0.10500000000000087,60.47565758011754,57.29662402593448,-0.07725363969802856,0.6950014730815938,0.5264090199575191,0.0020629820078237006
0.11000000000000099,66.73418048245144,67.60583038911825,-0.08751548826694489,1.1521569534914984,0.4024063414155104,0.001795492265546502
0.1150000000000011,72.31886568241333,79.40692363501579,-0.09934908151626587,1.1747885912175942,0.8058895871176246,0.0017955295025905741
0.120000000000001,77.82697841619658,92.48932948163583,-0.11016428470611572,0.2833526148635059,0.35369379411044555,0.0011509598861097123
0.1250000000000009,82.73016866716863,107.02661218565,-0.12477954477071762,0.7002230007198489,0.4110974063833635,0.0008303868265893934
0.130000000000001,87.08841820050269,123.92870788681438,-0.14383767545223236,1.0076652404618793,0.7482681611584564,0.000538353224018359
0.13500000000000112,91.68787100229946,139.8238756577297,-0.1629253551363945,0.33796140814255166,1.9089760512840446,0.0020092125309324016
0.140000000000001,96.3473055692695,157.16115820834264,-0.18194302171468735,0.4411896589781767,0.6641420056637518,0.0009612795030886201
0.1450000000000009,100.94292974775733,172.32888755056095,-0.20156357437372208,1.1909070095010252,1.3695897657827676,0.0015103382623522178
0.15000000000000102,106.23919199177969,186.1987135910513,-0.22543081641197205,0.842056354359094,2.3038972063053014,0.0014286801792359745
0.15500000000000114,110.21585540199023,196.71211319737813,-0.2456301748752594,0.5781136678798404,1.23399524715256,0.0015029117695911896
0.16000000000000103,114.19251881220076,206.5108364527043,-0.26795544475317,0.9320869744518865,1.4951072235969198,0.0020920617826885317
0.16500000000000092,117.19543569417294,210.00381711821979,-0.2835313230752945,0.7240182116703365,1.104084951463381,0.0016499604852584764
0.17000000000000104,119.17738636042999,210.14547618065023,-0.30063873529434204,1.1594535469885763,1.1693107002897283,0.0016822178833982636
0.17500000000000115,119.16845290604249,206.30791941733094,-0.31490133330225945,0.569273071848499,0.7550675476817716,0.0010350092825070752
0.18000000000000105,114.8038223338602,196.64702660112627,-0.32629693299531937,0.9620008116986479,1.5657821158827476,0.002782988616935394
0.18500000000000094,108.47510800419587,183.86197716483323,-0.3357163406908512,0.21256044004499877,0.8865805363716676,0.0029229528600557063
0.19000000000000106,97.31211864312031,167.49588872691933,-0.3409179672598839,0.8015732891687788,0.6591165268610338,0.0015952291078521947
0.19500000000000117,82.65231999322033,149.18230723252873,-0.34333964064717293,1.0088186305726705,0.4311070648044143,0.0017069902425831528
0.20000000000000107,64.49060722341738,130.63390350852367,-0.3447885662317276,0.15787365856816657,0.8744221376603896,0.001099786089077592
0.20500000000000096,47.54894908139403,110.52725009778335,-0.3438565097749233,0.4142056130865722,1.7636632680437379,0.0026599424806854916
0.21000000000000107,30.62132922483677,92.37064215905896,-0.34181147813796997,0.7133065332994748,0.730096815336613,0.0017366959428199674
0.2150000000000012,17.78012664667942,75.70081627196977,-0.33623287081718445,0.1316846068093257,0.7579739497467255,0.0019230598448994874
0.22000000000000108,8.157520063564085,61.220962917589596,-0.3276776373386383,0.008841826792150186,0.24736383306064416,0.0052040033784681375
0.22500000000000098,3.3334546943099794,48.71285056730931,-0.3210085406899452,0.11595947126409846,0.562590542408883,0.01272725312321531
0.2300000000000011,1.0669096954223365,38.76481100293478,-0.326287105679512,0.05198099368120991,0.3747164212507976,0.012055352020122867
0.2350000000000012,0.25141293061985676,31.030991918892482,-0.3282618895173073,0.03557393389547694,0.3354581976981642,0.02396829457927928
0.2400000000000011,0.0472196874768259,24.357701491424297,-0.29966749995946884,0.007969914966966907,0.6745225908698724,0.06956777165553732
0.245000000000001,0.005104831078575772,19.550226823175567,-0.3993209106847644,0.0022104566980374676,0.07858787553285825,0.16125237902807335
0.2500000000000011,0.0,16.154237948153035,,0.0,0.46246114064120064,
0.2550000000000012,0.0,13.321056699543478,,0.0,0.23670471993387923,
0.2600000000000011,0.0,11.365906396448958,,0.0,0.1532087294574608,
0.265000000000001,0.0,9.715769750299339,,0.0,0.26661443416401637,
0.27000000000000113,0.0,8.479124421514358,,0.0,0.14510095095859782,
0.27500000000000124,0.0,7.4428437125634765,,0.0,0.16257003618249632,
0.28000000000000114,0.0,6.688604920703907,,0.0,0.042633744836342004,
0.28500000000000103,0.0,6.0058337639443975,,0.0,0.06895066066342988,
0.29000000000000115,0.0,5.158431804900818,,0.0,0.15094360545981952,
0.29500000000000126,0.0,4.207657016516081,,0.0,0.08970751187326027,
0.30000000000000115,0.0,3.401093706101108,,0.0,0.028221221920134404,
0.30500000000000105,0.0,2.4350044244806437,,0.0,0.03271177189092351,
0.31000000000000116,0.0,1.6309935296049594,,0.0,0.036522738618487254,
0.3150000000000013,0.0,0.9686416971597529,,0.0,0.07172923470270226,
0.3200000000000012,0.0,0.4466727193753801,,0.0,0.029738653387732024,
0.32500000000000107,0.0,0.19653599652516726,,0.0,0.009635157365817933,
0.3300000000000012,0.0,0.0382862330893183,,0.0,0.010129585139178842,
0.3350000000000013,0.0,0.014038285466083376,,0.0,0.0022104566980374676,
0.3400000000000012,0.0,0.0038286233089318295,,0.0,0.0038286233089318295,
0.3450000000000011,0.0,0.0,,0.0,0.0,
0.3500000000000012,0.0,0.0,,0.0,0.0,
0.3550000000000013,0.0,0.0,,0.0,0.0,
0.3600000000000012,0.0,0.0,,0.0,0.0,
0.3650000000000011,0.0,0.0,,0.0,0.0,
0.3700000000000012,0.0,0.0,,0.0,0.0,
0.37500000000000133,0.0,0.0,,0.0,0.0,
0.3800000000000012,0.0,0.0,,0.0,0.0,
0.3850000000000011,0.0,0.0,,0.0,0.0,
0.39000000000000123,0.0,0.0,,0.0,0.0,
0.39500000000000135,0.0,0.0,,0.0,0.0,
0.40000000000000124,0.0,0.0,,0.0,0.0,
0.40500000000000114,0.0,0.0,,0.0,0.0,
0.41000000000000125,0.0,0.0,,0.0,0.0,
0.41500000000000137,0.0,0.0,,0.0,0.0,
0.42000000000000126,0.0,0.0,,0.0,0.0,
0.42500000000000115,0.0,0.0,,0.0,0.0,
0.43000000000000127,0.0,0.0,,0.0,0.0,
0.4350000000000014,0.0,0.0,,0.0,0.0,
0.4400000000000013,0.0,0.0,,0.0,0.0,
0.4450000000000012,0.0,0.0,,0.0,0.0,
0.4500000000000013,0.0,0.0,,0.0,0.0,
0.4550000000000014,0.0,0.0,,0.0,0.0,
0.4600000000000013,0.0,0.0,,0.0,0.0,
0.4650000000000012,0.0,0.0,,0.0,0.0,
0.4700000000000013,0.0,0.0,,0.0,0.0,
0.4750000000000014,0.0,0.0,,0.0,0.0,
0.4800000000000013,0.0,0.0,,0.0,0.0,
0.4850000000000012,0.0,0.0,,0.0,0.0,
0.4900000000000013,0.0,0.0,,0.0,0.0,
0.49500000000000144,0.0,0.0,,0.0,0.0,
0.5000000000000013,0.0,0.0,,0.0,0.0,
0.5050000000000012,0.0,0.0,,0.0,0.0,
0.5100000000000013,0.0,0.0,,0.0,0.0,
0.5150000000000015,0.0,0.0,,0.0,0.0,
0.5200000000000014,0.0,0.0,,0.0,0.0,
0.5250000000000012,0.0,0.0,,0.0,0.0,
0.5300000000000014,0.0,0.0,,0.0,0.0,
0.5350000000000015,0.0,0.0,,0.0,0.0,
0.5400000000000014,0.0,0.0,,0.0,0.0,
0.5450000000000013,0.0,0.0,,0.0,0.0,
0.5500000000000014,0.0,0.0,,0.0,0.0,
0.5550000000000015,0.0,0.0,,0.0,0.0,
0.5600000000000014,0.0,0.0,,0.0,0.0,
0.5650000000000013,0.0,0.0,,0.0,0.0,
0.5700000000000014,0.0,0.0,,0.0,0.0,
0.5750000000000015,0.0,0.0,,0.0,0.0,
0.5800000000000014,0.0,0.0,,0.0,0.0,
0.5850000000000013,0.0,0.0,,0.0,0.0,
0.5900000000000014,0.0,0.0,,0.0,0.0,
0.5950000000000015,0.0,0.0,,0.0,0.0,
0.6000000000000014,0.0,0.0,,0.0,0.0,
0.6050000000000013,0.0,0.0,,0.0,0.0,
0.6100000000000014,0.0,0.0,,0.0,0.0,
0.6150000000000015,0.0,0.0,,0.0,0.0,
0.6200000000000014,0.0,0.0,,0.0,0.0,
0.6250000000000013,0.0,0.0,,0.0,0.0,
0.6300000000000014,0.0,0.0,,0.0,0.0,
0.6350000000000016,0.0,0.0,,0.0,0.0,
0.6400000000000015,0.0,0.0,,0.0,0.0,
0.6450000000000014,0.0,0.0,,0.0,0.0,
0.6500000000000015,0.0,0.0,,0.0,0.0,
0.6550000000000016,0.0,0.0,,0.0,0.0,
0.6600000000000015,0.0,0.0,,0.0,0.0,
0.6650000000000014,0.0,0.0,,0.0,0.0,
0.6700000000000015,0.0,0.0,,0.0,0.0,
0.6750000000000016,0.0,0.0,,0.0,0.0,
0.6800000000000015,0.0,0.0,,0.0,0.0,
0.6850000000000014,0.0,0.0,,0.0,0.0,
0.6900000000000015,0.0,0.0,,0.0,0.0,
0.6950000000000016,0.0,0.0,,0.0,0.0,
0.7000000000000015,0.0,0.0,,0.0,0.0,
0.7050000000000014,0.0,0.0,,0.0,0.0,
0.7100000000000015,0.0,0.0,,0.0,0.0,
0.7150000000000016,0.0,0.0,,0.0,0.0,
0.7200000000000015,0.0,0.0,,0.0,0.0,
0.7250000000000014,0.0,0.0,,0.0,0.0,
0.7300000000000015,0.0,0.0,,0.0,0.0,
0.7350000000000017,0.0,0.0,,0.0,0.0,
0.7400000000000015,0.0,0.0,,0.0,0.0,
0.7450000000000014,0.0,0.0,,0.0,0.0,
0.7500000000000016,0.0,0.0,,0.0,0.0,
0.7550000000000017,0.0,0.0,,0.0,0.0,
0.7600000000000016,0.0,0.0,,0.0,0.0,
0.7650000000000015,0.0,0.0,,0.0,0.0,
0.7700000000000016,0.0,0.0,,0.0,0.0,
0.7750000000000017,0.0,0.0,,0.0,0.0,
0.7800000000000016,0.0,0.0,,0.0,0.0,
0.7850000000000015,0.0,0.0,,0.0,0.0,
0.7900000000000016,0.0,0.0,,0.0,0.0,
0.7950000000000017,0.0,0.0,,0.0,0.0,
0.8000000000000016,0.0,0.0,,0.0,0.0,
0.8050000000000015,0.0,0.0,,0.0,0.0,
0.8100000000000016,0.0,0.0,,0.0,0.0,
0.8150000000000017,0.0,0.0,,0.0,0.0,
0.8200000000000016,0.0,0.0,,0.0,0.0,
