# Bins	S_mean	S_std
-3.199999999999993960e-01 nan nan
-3.099999999999993872e-01 nan nan
-2.999999999999993783e-01 nan nan
-2.899999999999993694e-01 nan nan
-2.799999999999993605e-01 nan nan
-2.699999999999993516e-01 nan nan
-2.599999999999993427e-01 nan nan
-2.499999999999993339e-01 nan nan
-2.399999999999993250e-01 -2.564998697489500046e-01 8.725783389125825462e-02
-2.299999999999993161e-01 -3.037820843358834400e-01 4.915295427488036717e-02
-2.199999999999993072e-01 -3.140168872972329273e-01 1.403421113805830393e-02
-2.099999999999992983e-01 -3.152391153077284680e-01 6.603472498865034339e-03
-1.999999999999992895e-01 -3.122232457002003803e-01 4.753321833542628605e-03
-1.899999999999992806e-01 -3.087943444649378644e-01 3.804078978513796266e-03
-1.799999999999992717e-01 -2.959732462962468280e-01 4.767211046137646152e-03
-1.699999999999992628e-01 -2.781648313005765094e-01 2.054786763834433056e-03
-1.599999999999992539e-01 -2.514808177947998047e-01 4.062238177890488064e-03
-1.499999999999992450e-01 -2.221316248178482056e-01 3.127170250985278864e-03
-1.399999999999992362e-01 -1.914624820152918405e-01 3.501134259507008260e-03
-1.299999999999992273e-01 -1.590601479013760977e-01 2.577434113525152361e-03
-1.199999999999992184e-01 -1.335288261373837881e-01 3.373918181239199052e-03
-1.099999999999992095e-01 -1.153231710195541382e-01 3.769972200506242158e-03
-9.999999999999920064e-02 -9.773836533228556778e-02 6.544416763266228815e-03
-8.999999999999919176e-02 -8.351710438728332520e-02 8.376988572747063461e-03
-7.999999999999918288e-02 -8.217029273509979248e-02 6.640276212912817229e-03
-6.999999999999917399e-02 -6.993054846922557022e-02 9.527923350647962697e-03
-5.999999999999916511e-02 -6.126255790392557549e-02 1.125739918368979728e-02
-4.999999999999915623e-02 -5.076140165328979492e-02 1.013757965237351358e-02
-3.999999999999914735e-02 -6.921667853991191055e-02 1.922920621937916283e-02
-2.999999999999913847e-02 -4.109037419160207344e-02 3.267758766114087221e-02
-1.999999999999912959e-02 -4.884838064511617256e-02 3.177169824709511620e-02
-9.999999999999120703e-03 -2.670786281426747524e-02 2.451790182676406166e-02
8.881784197001252323e-16 -2.231980363527933872e-02 4.336579764782080154e-02
1.000000000000089706e-02 -2.262320617834727085e-02 2.326346706550934396e-02
2.000000000000090594e-02 -3.234667082627614570e-02 4.133893697414574298e-02
3.000000000000091482e-02 -2.725675702095031738e-02 2.947211973734438148e-02
4.000000000000092371e-02 -5.650765200455983711e-02 2.504160457129033651e-02
5.000000000000093259e-02 -5.222144226233164238e-02 1.988461660605033571e-02
6.000000000000094147e-02 -6.601981321970622207e-02 7.741488750981175178e-03
7.000000000000095035e-02 -7.374513645966847275e-02 7.999701332762482187e-03
8.000000000000095923e-02 -7.621847589810688828e-02 9.981133177570588114e-03
9.000000000000096811e-02 -8.714664479096730088e-02 5.079843826849003881e-03
1.000000000000009770e-01 -9.330873688062031601e-02 8.015585923933046808e-03
1.100000000000009859e-01 -1.130139480034510341e-01 4.175084620245314224e-03
1.200000000000009948e-01 -1.329996883869171143e-01 3.676354264737966091e-03
1.300000000000010036e-01 -1.568379749854405814e-01 4.246257860178136861e-03
1.400000000000010125e-01 -1.879238535960515433e-01 5.361925551992491670e-03
1.500000000000010214e-01 -2.202037746707598276e-01 3.473893828712781157e-03
1.600000000000010303e-01 -2.516085058450698853e-01 3.360356380313807463e-03
1.700000000000010392e-01 -2.770218402147293091e-01 3.430594108543896011e-03
1.800000000000010481e-01 -2.962580099701881409e-01 5.486558500148484147e-03
1.900000000000010569e-01 -3.114510464171568738e-01 4.036013976073624457e-03
2.000000000000010658e-01 -3.173368535935878754e-01 5.716400035675142481e-03
2.100000000000010747e-01 -3.140827069679896222e-01 6.494614985928436231e-03
2.200000000000010836e-01 -3.041800210873286114e-01 9.626609352637198469e-03
2.300000000000010925e-01 -3.018133267760276794e-01 2.547283003963492221e-02
2.400000000000011013e-01 -3.503691982477903366e-01 7.091300758981909647e-02
2.500000000000011102e-01 nan nan
2.600000000000011191e-01 nan nan
2.700000000000011280e-01 nan nan
2.800000000000011369e-01 nan nan
2.900000000000011458e-01 nan nan
3.000000000000011546e-01 nan nan
3.100000000000011635e-01 nan nan
3.200000000000011724e-01 nan nan
3.300000000000011813e-01 nan nan
3.400000000000011902e-01 nan nan
3.500000000000011990e-01 nan nan
3.600000000000012079e-01 nan nan
3.700000000000012168e-01 nan nan
3.800000000000012257e-01 nan nan
3.900000000000012346e-01 nan nan
4.000000000000012434e-01 nan nan
4.100000000000012523e-01 nan nan
4.200000000000012612e-01 nan nan
4.300000000000012701e-01 nan nan
4.400000000000012790e-01 nan nan
4.500000000000012879e-01 nan nan
4.600000000000012967e-01 nan nan
4.700000000000013056e-01 nan nan
4.800000000000013145e-01 nan nan
4.900000000000013234e-01 nan nan
5.000000000000013323e-01 nan nan
5.100000000000013411e-01 nan nan
5.200000000000013500e-01 nan nan
5.300000000000013589e-01 nan nan
5.400000000000013678e-01 nan nan
5.500000000000013767e-01 nan nan
5.600000000000013856e-01 nan nan
5.700000000000013944e-01 nan nan
5.800000000000014033e-01 nan nan
5.900000000000014122e-01 nan nan
6.000000000000014211e-01 nan nan
6.100000000000014300e-01 nan nan
6.200000000000014388e-01 nan nan
6.300000000000014477e-01 nan nan
6.400000000000014566e-01 nan nan
6.500000000000014655e-01 nan nan
6.600000000000014744e-01 nan nan
6.700000000000014833e-01 nan nan
6.800000000000014921e-01 nan nan
6.900000000000015010e-01 nan nan
7.000000000000015099e-01 nan nan
7.100000000000015188e-01 nan nan
7.200000000000015277e-01 nan nan
7.300000000000015365e-01 nan nan
7.400000000000015454e-01 nan nan
7.500000000000015543e-01 nan nan
7.600000000000015632e-01 nan nan
7.700000000000015721e-01 nan nan
7.800000000000015810e-01 nan nan
7.900000000000015898e-01 nan nan
8.000000000000015987e-01 nan nan
8.100000000000016076e-01 nan nan
8.200000000000016165e-01 nan nan
8.300000000000016254e-01 nan nan
8.400000000000016342e-01 nan nan
8.500000000000016431e-01 nan nan
8.600000000000016520e-01 nan nan
8.700000000000016609e-01 nan nan
8.800000000000016698e-01 nan nan
8.900000000000016787e-01 nan nan
9.000000000000016875e-01 nan nan
9.100000000000016964e-01 nan nan
9.200000000000017053e-01 nan nan
9.300000000000017142e-01 nan nan
9.400000000000017231e-01 nan nan
9.500000000000017319e-01 nan nan
9.600000000000017408e-01 nan nan
9.700000000000017497e-01 nan nan
9.800000000000017586e-01 nan nan
9.900000000000017675e-01 nan nan
