# Bins	S_mean	S_std
-3.199999999999993960e-01 nan nan
-3.099999999999993872e-01 nan nan
-2.999999999999993783e-01 nan nan
-2.899999999999993694e-01 nan nan
-2.799999999999993605e-01 nan nan
-2.699999999999993516e-01 nan nan
-2.599999999999993427e-01 nan nan
-2.499999999999993339e-01 nan nan
-2.399999999999993250e-01 -2.908780916283528195e-01 1.350300134656202966e-01
-2.299999999999993161e-01 -2.951720207929611206e-01 2.567156097774233453e-02
-2.199999999999993072e-01 -3.216168197492758618e-01 1.012466373509056557e-02
-2.099999999999992983e-01 -3.333113801976044788e-01 6.351073342731625680e-03
-1.999999999999992895e-01 -3.361948579549789429e-01 3.683517315227906579e-03
-1.899999999999992806e-01 -3.323714074989159717e-01 6.015753007074422197e-03
-1.799999999999992717e-01 -3.200528137385845184e-01 4.309579108228983949e-03
-1.699999999999992628e-01 -2.993789886434872760e-01 3.546683748871885637e-03
-1.599999999999992539e-01 -2.700140600403149738e-01 3.668339473388363293e-03
-1.499999999999992450e-01 -2.312939291199048453e-01 4.286421273090342335e-03
-1.399999999999992362e-01 -1.906924520929654532e-01 2.490559998859985438e-03
-1.299999999999992273e-01 -1.538182521859804697e-01 5.206896665121981717e-03
-1.199999999999992184e-01 -1.256672417124112540e-01 3.780543256632046267e-03
-1.099999999999992095e-01 -1.011411746342976842e-01 5.807544754252719731e-03
-9.999999999999920064e-02 -8.558371663093566895e-02 2.938279779964125208e-03
-8.999999999999919176e-02 -6.743484735488891602e-02 4.640160108878144292e-03
-7.999999999999918288e-02 -5.979999899864196777e-02 6.651985012007693467e-03
-6.999999999999917399e-02 -5.074409147103627754e-02 9.428628545353413132e-03
-5.999999999999916511e-02 -4.424744844436645508e-02 1.025090928645429160e-02
-4.999999999999915623e-02 -5.632459620634714531e-02 1.872808512789078325e-02
-3.999999999999914735e-02 -3.004436691602071011e-02 2.089408276759207456e-02
-2.999999999999913847e-02 -2.359601855278015137e-02 6.250333260459563223e-02
-1.999999999999912959e-02 -1.865493009487787998e-02 5.422608339345293821e-02
-9.999999999999120703e-03 -2.938978125651677334e-02 6.308527631490941368e-02
8.881784197001252323e-16 6.030316154162089319e-03 4.698843656877857433e-02
1.000000000000089706e-02 -1.865883171558380127e-02 4.221597253178380194e-02
2.000000000000090594e-02 1.207244892915089983e-02 5.975756306484199254e-02
3.000000000000091482e-02 2.831250429153442383e-03 2.669664348803407056e-02
4.000000000000092371e-02 -3.233143687248229980e-02 2.409864069770101258e-02
5.000000000000093259e-02 -3.271951278050740791e-02 2.019095956666578512e-02
6.000000000000094147e-02 -5.538976689179738594e-02 1.926251430500800985e-02
7.000000000000095035e-02 -5.573961635430654121e-02 7.612610409237096157e-03
8.000000000000095923e-02 -6.032471855481465889e-02 8.781674795550371837e-03
9.000000000000096811e-02 -6.945887207984924316e-02 7.240945750815352099e-03
1.000000000000009770e-01 -8.186024924119313095e-02 2.601343068823626804e-03
1.100000000000009859e-01 -9.546549121538798477e-02 3.428580691509650839e-03
1.200000000000009948e-01 -1.205863555272420201e-01 3.979974136317225575e-03
1.300000000000010036e-01 -1.495630765954653330e-01 3.189375103290682367e-03
1.400000000000010125e-01 -1.876251200834909982e-01 4.217399387773592898e-03
1.500000000000010214e-01 -2.280312776565551758e-01 2.555281534072981978e-03
1.600000000000010303e-01 -2.633999660611152649e-01 4.730450718659211760e-03
1.700000000000010392e-01 -2.987306217352549420e-01 3.863984892432485111e-03
1.800000000000010481e-01 -3.173888996243476868e-01 3.154085040197887602e-03
1.900000000000010569e-01 -3.290777516861756458e-01 3.662041671480350483e-03
2.000000000000010658e-01 -3.349503576755523682e-01 3.815752829840292782e-03
2.100000000000010747e-01 -3.340071178972721100e-01 4.380991127636189690e-03
2.200000000000010836e-01 -3.240203410387039185e-01 1.010369064642967392e-02
2.300000000000010925e-01 -3.070851725836594714e-01 2.167586887293081188e-02
2.400000000000011013e-01 -2.549566368882854595e-01 1.132202058718889820e-01
2.500000000000011102e-01 nan nan
2.600000000000011191e-01 nan nan
2.700000000000011280e-01 nan nan
2.800000000000011369e-01 nan nan
2.900000000000011458e-01 nan nan
3.000000000000011546e-01 nan nan
3.100000000000011635e-01 nan nan
3.200000000000011724e-01 nan nan
3.300000000000011813e-01 nan nan
3.400000000000011902e-01 nan nan
3.500000000000011990e-01 nan nan
3.600000000000012079e-01 nan nan
3.700000000000012168e-01 nan nan
3.800000000000012257e-01 nan nan
3.900000000000012346e-01 nan nan
4.000000000000012434e-01 nan nan
4.100000000000012523e-01 nan nan
4.200000000000012612e-01 nan nan
4.300000000000012701e-01 nan nan
4.400000000000012790e-01 nan nan
4.500000000000012879e-01 nan nan
4.600000000000012967e-01 nan nan
4.700000000000013056e-01 nan nan
4.800000000000013145e-01 nan nan
4.900000000000013234e-01 nan nan
5.000000000000013323e-01 nan nan
5.100000000000013411e-01 nan nan
5.200000000000013500e-01 nan nan
5.300000000000013589e-01 nan nan
5.400000000000013678e-01 nan nan
5.500000000000013767e-01 nan nan
5.600000000000013856e-01 nan nan
5.700000000000013944e-01 nan nan
5.800000000000014033e-01 nan nan
5.900000000000014122e-01 nan nan
6.000000000000014211e-01 nan nan
6.100000000000014300e-01 nan nan
6.200000000000014388e-01 nan nan
6.300000000000014477e-01 nan nan
6.400000000000014566e-01 nan nan
6.500000000000014655e-01 nan nan
6.600000000000014744e-01 nan nan
6.700000000000014833e-01 nan nan
6.800000000000014921e-01 nan nan
6.900000000000015010e-01 nan nan
7.000000000000015099e-01 nan nan
7.100000000000015188e-01 nan nan
7.200000000000015277e-01 nan nan
7.300000000000015365e-01 nan nan
7.400000000000015454e-01 nan nan
7.500000000000015543e-01 nan nan
7.600000000000015632e-01 nan nan
7.700000000000015721e-01 nan nan
7.800000000000015810e-01 nan nan
7.900000000000015898e-01 nan nan
8.000000000000015987e-01 nan nan
8.100000000000016076e-01 nan nan
8.200000000000016165e-01 nan nan
8.300000000000016254e-01 nan nan
8.400000000000016342e-01 nan nan
8.500000000000016431e-01 nan nan
8.600000000000016520e-01 nan nan
8.700000000000016609e-01 nan nan
8.800000000000016698e-01 nan nan
8.900000000000016787e-01 nan nan
9.000000000000016875e-01 nan nan
9.100000000000016964e-01 nan nan
9.200000000000017053e-01 nan nan
9.300000000000017142e-01 nan nan
9.400000000000017231e-01 nan nan
9.500000000000017319e-01 nan nan
9.600000000000017408e-01 nan nan
9.700000000000017497e-01 nan nan
9.800000000000017586e-01 nan nan
9.900000000000017675e-01 nan nan
