# Bins	S_mean	S_std
-3.199999999999993960e-01 nan nan
-3.099999999999993872e-01 nan nan
-2.999999999999993783e-01 nan nan
-2.899999999999993694e-01 nan nan
-2.799999999999993605e-01 nan nan
-2.699999999999993516e-01 nan nan
-2.599999999999993427e-01 nan nan
-2.499999999999993339e-01 nan nan
-2.399999999999993250e-01 nan nan
-2.299999999999993161e-01 nan nan
-2.199999999999993072e-01 -5.413581877946853360e-02 1.572665541034445058e-01
-2.099999999999992983e-01 3.167895972728729161e-03 7.156718287901066289e-02
-1.999999999999992895e-01 -4.054423421621322849e-04 4.606532169559725970e-02
-1.899999999999992806e-01 -3.497648239135742361e-03 3.628851713042446914e-02
-1.799999999999992717e-01 -1.758347451686859087e-03 4.062626406554521036e-02
-1.699999999999992628e-01 7.147353142499923706e-03 3.718130490211005168e-02
-1.599999999999992539e-01 -5.018521100282669067e-03 3.529098872117623215e-02
-1.499999999999992450e-01 7.406745105981826349e-04 3.359670017734007336e-02
-1.399999999999992362e-01 8.408609405159949909e-03 3.866202394281536420e-02
-1.299999999999992273e-01 -5.402869358658790415e-03 3.809047294800493172e-02
-1.199999999999992184e-01 -2.247708663344383066e-03 3.844341435962193160e-02
-1.099999999999992095e-01 9.679827839136123440e-04 3.714012764567952568e-02
-9.999999999999920064e-02 7.431772351264953440e-03 3.864236832686248485e-02
-8.999999999999919176e-02 -9.775510430335998882e-03 4.595536887841668305e-02
-7.999999999999918288e-02 7.955119386315346111e-03 4.153521102397448456e-02
-6.999999999999917399e-02 7.152127474546432842e-03 4.491147275777811199e-02
-5.999999999999916511e-02 -1.766180619597434998e-03 5.258361032943639768e-02
-4.999999999999915623e-02 4.946578294038772583e-03 4.889560885524098927e-02
-3.999999999999914735e-02 -5.301495268940925772e-03 5.459011177760422773e-02
-2.999999999999913847e-02 -2.938333898782730211e-04 4.870587439766059512e-02
-1.999999999999912959e-02 2.834248729050159368e-03 4.960624167570927556e-02
-9.999999999999120703e-03 1.875205338001251134e-03 4.643715837914197397e-02
8.881784197001252323e-16 -6.461745128035545349e-03 4.666404383659732841e-02
1.000000000000089706e-02 7.249098271131515503e-04 4.836616972242707702e-02
2.000000000000090594e-02 -1.961456611752510071e-03 5.124517665106566311e-02
3.000000000000091482e-02 -1.624258235096931458e-02 3.738864735568935699e-02
4.000000000000092371e-02 5.165591835975646539e-04 5.543720215974876769e-02
5.000000000000093259e-02 -8.327516540884972313e-03 5.746006105495474192e-02
6.000000000000094147e-02 -2.669892832636833278e-03 4.967351414190286640e-02
7.000000000000095035e-02 1.265897862613201211e-02 3.964437100610580800e-02
8.000000000000095923e-02 -9.858437627553940513e-03 5.078559342424990297e-02
9.000000000000096811e-02 -1.455809921026229858e-03 5.134994514089689932e-02
1.000000000000009770e-01 7.448387518525123770e-03 3.808502856128985481e-02
1.100000000000009859e-01 9.106650948524474664e-04 4.003557016745488972e-02
1.200000000000009948e-01 -2.945229411125182889e-04 3.963183057167707357e-02
1.300000000000010036e-01 -1.410994678735733032e-03 3.659125027205982483e-02
1.400000000000010125e-01 -9.224146604537963434e-04 3.381870996112383565e-02
1.500000000000010214e-01 -5.233798548579216350e-03 3.233014205224376408e-02
1.600000000000010303e-01 -3.636635839939117323e-04 3.687303051278235932e-02
1.700000000000010392e-01 9.690434858202933571e-03 2.769657483916056900e-02
1.800000000000010481e-01 -2.336944639682769949e-03 3.760779128125254361e-02
1.900000000000010569e-01 -5.389080569148063833e-03 4.078405222390088514e-02
2.000000000000010658e-01 2.239952236413955602e-03 5.089979521745524593e-02
2.100000000000010747e-01 -9.321877360343932759e-03 6.963311995376489372e-02
2.200000000000010836e-01 1.407642494887113502e-02 1.137814295060435438e-01
2.300000000000010925e-01 nan nan
2.400000000000011013e-01 nan nan
2.500000000000011102e-01 nan nan
2.600000000000011191e-01 nan nan
2.700000000000011280e-01 nan nan
2.800000000000011369e-01 nan nan
2.900000000000011458e-01 nan nan
3.000000000000011546e-01 nan nan
3.100000000000011635e-01 nan nan
3.200000000000011724e-01 nan nan
3.300000000000011813e-01 nan nan
3.400000000000011902e-01 nan nan
3.500000000000011990e-01 nan nan
3.600000000000012079e-01 nan nan
3.700000000000012168e-01 nan nan
3.800000000000012257e-01 nan nan
3.900000000000012346e-01 nan nan
4.000000000000012434e-01 nan nan
4.100000000000012523e-01 nan nan
4.200000000000012612e-01 nan nan
4.300000000000012701e-01 nan nan
4.400000000000012790e-01 nan nan
4.500000000000012879e-01 nan nan
4.600000000000012967e-01 nan nan
4.700000000000013056e-01 nan nan
4.800000000000013145e-01 nan nan
4.900000000000013234e-01 nan nan
5.000000000000013323e-01 nan nan
5.100000000000013411e-01 nan nan
5.200000000000013500e-01 nan nan
5.300000000000013589e-01 nan nan
5.400000000000013678e-01 nan nan
5.500000000000013767e-01 nan nan
5.600000000000013856e-01 nan nan
5.700000000000013944e-01 nan nan
5.800000000000014033e-01 nan nan
5.900000000000014122e-01 nan nan
6.000000000000014211e-01 nan nan
6.100000000000014300e-01 nan nan
6.200000000000014388e-01 nan nan
6.300000000000014477e-01 nan nan
6.400000000000014566e-01 nan nan
6.500000000000014655e-01 nan nan
6.600000000000014744e-01 nan nan
6.700000000000014833e-01 nan nan
6.800000000000014921e-01 nan nan
6.900000000000015010e-01 nan nan
7.000000000000015099e-01 nan nan
7.100000000000015188e-01 nan nan
7.200000000000015277e-01 nan nan
7.300000000000015365e-01 nan nan
7.400000000000015454e-01 nan nan
7.500000000000015543e-01 nan nan
7.600000000000015632e-01 nan nan
7.700000000000015721e-01 nan nan
7.800000000000015810e-01 nan nan
7.900000000000015898e-01 nan nan
8.000000000000015987e-01 nan nan
8.100000000000016076e-01 nan nan
8.200000000000016165e-01 nan nan
8.300000000000016254e-01 nan nan
8.400000000000016342e-01 nan nan
8.500000000000016431e-01 nan nan
8.600000000000016520e-01 nan nan
8.700000000000016609e-01 nan nan
8.800000000000016698e-01 nan nan
8.900000000000016787e-01 nan nan
9.000000000000016875e-01 nan nan
9.100000000000016964e-01 nan nan
9.200000000000017053e-01 nan nan
9.300000000000017142e-01 nan nan
9.400000000000017231e-01 nan nan
9.500000000000017319e-01 nan nan
9.600000000000017408e-01 nan nan
9.700000000000017497e-01 nan nan
9.800000000000017586e-01 nan nan
9.900000000000017675e-01 nan nan
